night,month,hr,dir,extent,dur_min,vol,aligned_aggr,cpp,wdx,gap_share,start_px,start_tags,end_tags
2025-04-10,2025-04,9,1,11.0,0.4,443,0.44,40.0,0.82,0.0,5362.0,ONL,-
2025-04-10,2025-04,9,-1,12.25,5.6,3029,0.02,247.0,0.89,0.0,5373.0,-,ONL
2025-04-10,2025-04,9,1,19.25,6.3,4187,0.06,218.0,0.84,0.0,5360.75,ONL,-
2025-04-10,2025-04,9,-1,10.25,3.4,1672,0.08,163.0,0.84,0.0,5380.0,-,-
2025-04-10,2025-04,9,1,18.75,5.9,3478,0.08,185.0,0.83,0.0,5369.75,-,-
2025-04-10,2025-04,9,-1,17.25,5.2,4070,-0.02,236.0,0.84,0.0,5388.5,-,-
2025-04-10,2025-04,9,1,25.5,7.3,5435,0.08,213.0,0.79,0.0,5371.25,-,-
2025-04-10,2025-04,9,-1,24.5,11.2,6004,0.01,245.0,0.83,0.0,5396.75,-,-
2025-04-10,2025-04,9,1,21.25,6.7,3761,0.15,177.0,0.8,0.0,5372.25,-,-
2025-04-10,2025-04,9,-1,15.0,5.6,2916,0.03,194.0,0.84,0.0,5393.5,-,-
2025-04-10,2025-04,10,1,43.75,19.5,12821,0.06,293.0,0.83,0.0,5378.5,-,-
2025-04-10,2025-04,10,-1,20.75,6.3,2696,0.12,130.0,0.84,0.0,5422.25,-,-
2025-04-10,2025-04,10,1,21.25,5.6,2948,0.04,139.0,0.84,0.0,5401.5,-,-
2025-04-10,2025-04,10,-1,18.25,4.6,2615,0.05,143.0,0.84,0.0,5422.75,-,-
2025-04-10,2025-04,10,1,22.25,4.2,4013,0.24,180.0,0.78,0.0,5404.5,-,-
2025-04-10,2025-04,10,-1,35.25,19.2,10147,0.04,288.0,0.82,0.0,5426.75,-,-
2025-04-10,2025-04,10,1,14.5,0.9,1287,0.21,89.0,0.81,0.0,5391.5,-,-
2025-04-10,2025-04,11,-1,19.0,13.8,8774,0.05,462.0,0.83,0.0,5406.0,-,-
2025-04-10,2025-04,11,1,17.5,8.7,5530,0.11,316.0,0.82,0.0,5387.0,-,-
2025-04-10,2025-04,11,-1,16.0,7.9,5533,0.02,346.0,0.83,0.0,5404.5,-,-
2025-04-10,2025-04,11,1,24.75,7.2,6117,0.06,247.0,0.81,0.0,5388.5,-,-
2025-04-10,2025-04,11,-1,14.75,14.4,8595,0.06,583.0,0.82,0.0,5413.25,-,-
2025-04-10,2025-04,11,1,9.0,6.7,2648,0.12,294.0,0.87,0.0,5398.5,-,mS1
2025-04-10,2025-04,11,-1,25.0,9.2,7690,0.08,308.0,0.81,0.0,5407.5,mS1,-
2025-04-10,2025-04,12,1,18.0,9.7,8800,-0.01,489.0,0.87,0.0,5382.5,-,-
2025-04-10,2025-04,12,-1,23.25,6.6,9522,0.09,410.0,0.8,0.0,5400.5,-,-
2025-04-10,2025-04,12,1,12.75,2.1,3257,0.07,255.0,0.8,0.0,5377.25,-,-
2025-04-10,2025-04,12,-1,10.25,1.5,2431,0.09,237.0,0.72,0.0,5390.0,-,-
2025-04-10,2025-04,12,1,36.0,1.4,3061,0.01,85.0,0.7,0.0,5379.75,-,-
2025-04-10,2025-04,12,-1,31.75,0.1,1556,-0.02,49.0,0.7,0.0,5415.75,-,-
2025-04-10,2025-04,12,1,39.75,0.5,2936,0.14,74.0,0.73,0.0,5384.0,-,-
2025-04-10,2025-04,12,-1,18.5,0.3,2444,0.01,132.0,0.77,0.0,5423.75,-,-
2025-04-10,2025-04,12,1,9.0,0.1,699,-0.11,78.0,0.86,0.0,5405.25,-,-
2025-04-10,2025-04,12,-1,9.5,0.1,423,0.61,45.0,0.72,0.0,5414.25,-,-
2025-04-10,2025-04,12,1,17.5,0.8,4226,0.01,241.0,0.78,0.0,5404.75,-,-
2025-04-10,2025-04,12,-1,14.0,0.8,2376,0.21,170.0,0.77,0.0,5422.25,-,mS1
2025-04-10,2025-04,12,1,10.0,0.8,2635,0.02,264.0,0.79,0.0,5408.25,mS1,-
2025-04-10,2025-04,12,-1,15.25,1.1,2705,0.19,177.0,0.77,0.0,5418.25,-,-
2025-04-10,2025-04,12,1,9.0,0.5,934,0.08,104.0,0.87,0.0,5403.0,-,-
2025-04-10,2025-04,12,-1,26.25,1.1,3906,0.13,149.0,0.8,0.0,5412.0,-,-
2025-04-10,2025-04,12,1,8.0,0.4,1457,0.08,182.0,0.82,0.0,5385.75,-,-
2025-04-10,2025-04,12,-1,10.75,0.6,915,0.08,85.0,0.85,0.0,5393.75,-,-
2025-04-10,2025-04,12,1,8.75,0.2,502,0.31,57.0,0.84,0.0,5383.0,-,-
2025-04-10,2025-04,12,-1,11.75,0.6,1445,-0.02,123.0,0.84,0.0,5391.75,-,-
2025-04-10,2025-04,12,1,12.0,1.0,1792,0.16,149.0,0.85,0.0,5380.0,-,-
2025-04-10,2025-04,12,-1,24.75,1.9,4430,0.08,179.0,0.83,0.0,5392.0,-,-
2025-04-10,2025-04,12,1,18.75,1.9,4703,0.09,251.0,0.83,0.0,5367.25,-,-
2025-04-10,2025-04,12,-1,22.25,8.2,12412,0.01,558.0,0.85,0.0,5386.0,-,-
2025-04-11,2025-04,22,1,8.75,0.2,367,0.13,42.0,0.87,0.0,5303.5,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VW2s,VW3s,ONH"
2025-04-11,2025-04,22,-1,14.25,2.0,465,0.12,33.0,0.88,0.0,5312.25,"VW2s,VW3s,ONH","VW-2s,VW-3s,ONL"
2025-04-11,2025-04,22,1,21.25,8.5,1768,0.19,83.0,0.85,0.0,5298.0,"VW-2s,VW-3s,ONL","VW2s,ONH"
2025-04-11,2025-04,22,-1,11.0,16.0,2296,0.06,209.0,0.82,0.0,5319.25,"VW2s,ONH",-
2025-04-11,2025-04,22,1,21.5,18.9,3819,0.01,178.0,0.86,0.0,5308.25,-,ONH
2025-04-11,2025-04,22,-1,26.75,16.2,3751,0.15,140.0,0.82,0.0,5329.75,ONH,"pdC,VW-2s"
2025-04-11,2025-04,23,1,12.0,5.2,1990,0.2,166.0,0.77,0.0,5303.0,"pdC,VW-2s","wP,VWAP"
2025-04-11,2025-04,23,-1,39.0,17.9,5269,0.14,135.0,0.8,0.0,5315.0,"wP,VWAP","VW-3s,ONL"
2025-04-11,2025-04,23,1,16.25,7.7,3554,0.09,219.0,0.83,0.0,5276.0,"VW-3s,ONL",-
2025-04-11,2025-04,23,-1,27.25,21.1,5957,0.06,219.0,0.81,0.0,5292.25,-,ONL
2025-04-11,2025-04,23,1,18.25,4.8,3791,0.2,208.0,0.75,0.0,5265.0,ONL,-
2025-04-11,2025-04,23,-1,34.75,5.8,4628,0.03,133.0,0.81,0.0,5283.25,-,ONL
2025-04-11,2025-04,0,1,12.75,0.2,398,0.3,31.0,0.78,0.0,5248.5,ONL,-
2025-04-11,2025-04,0,-1,14.75,3.4,1470,0.01,100.0,0.87,0.0,5261.25,-,"VW-2s,ONL"
2025-04-11,2025-04,0,1,10.75,0.6,338,0.09,31.0,0.88,0.0,5246.5,"VW-2s,ONL",-
2025-04-11,2025-04,0,-1,11.0,0.5,432,0.13,39.0,0.83,0.0,5257.25,-,"VW-2s,ONL"
2025-04-11,2025-04,0,1,18.0,4.6,1385,-0.02,77.0,0.87,0.0,5246.25,"VW-2s,ONL",-
2025-04-11,2025-04,0,-1,16.0,2.2,834,0.1,52.0,0.83,0.0,5264.25,-,ONL
2025-04-11,2025-04,0,1,8.5,1.2,357,0.23,42.0,0.85,0.0,5248.25,ONL,-
2025-04-11,2025-04,0,-1,25.5,2.6,1743,0.07,68.0,0.83,0.0,5256.75,-,ONL
2025-04-11,2025-04,0,1,19.25,3.9,2053,0.13,107.0,0.83,0.0,5231.25,ONL,-
2025-04-11,2025-04,0,-1,19.25,7.0,2588,0.1,134.0,0.85,0.0,5250.5,-,"VW-2s,ONL"
2025-04-11,2025-04,0,1,12.75,1.9,530,0.21,42.0,0.85,0.0,5231.25,"VW-2s,ONL",-
2025-04-11,2025-04,0,-1,10.25,0.9,594,0.24,58.0,0.88,0.0,5244.0,-,-
2025-04-11,2025-04,0,1,19.25,2.6,1251,0.18,65.0,0.82,0.0,5233.75,-,-
2025-04-11,2025-04,0,-1,21.5,2.9,1388,0.21,65.0,0.85,0.0,5253.0,-,ONL
2025-04-11,2025-04,0,1,13.5,3.5,1180,0.08,87.0,0.84,0.0,5231.5,ONL,-
2025-04-11,2025-04,0,-1,37.75,3.0,3373,0.11,89.0,0.81,0.0,5245.0,-,ONL
2025-04-11,2025-04,0,1,21.5,4.3,2564,0.07,119.0,0.87,0.0,5207.25,ONL,-
2025-04-11,2025-04,0,-1,13.25,2.1,677,0.05,51.0,0.86,0.0,5228.75,-,mS2
2025-04-11,2025-04,0,1,16.25,3.2,1422,0.03,88.0,0.84,0.0,5215.5,mS2,-
2025-04-11,2025-04,0,-1,13.0,0.3,519,-0.03,40.0,0.82,0.0,5231.75,-,-
2025-04-11,2025-04,0,1,17.75,2.3,1104,0.08,62.0,0.85,0.0,5218.75,-,-
2025-04-11,2025-04,0,-1,12.5,2.9,866,0.16,69.0,0.82,0.0,5236.5,-,-
2025-04-11,2025-04,1,1,15.5,4.2,1255,0.01,81.0,0.83,0.0,5224.0,-,-
2025-04-11,2025-04,1,-1,11.25,2.0,672,0.26,60.0,0.8,0.0,5239.5,-,-
2025-04-11,2025-04,1,1,15.25,3.0,724,0.11,47.0,0.86,0.0,5228.25,-,-
2025-04-11,2025-04,1,-1,8.0,0.9,280,0.24,35.0,0.83,0.0,5243.5,-,-
2025-04-11,2025-04,1,1,20.0,5.5,3078,0.22,154.0,0.76,0.0,5235.5,-,-
2025-04-11,2025-04,1,-1,10.5,2.3,860,0.03,82.0,0.85,0.0,5255.5,-,-
2025-04-11,2025-04,1,1,16.5,1.5,859,0.34,52.0,0.77,0.0,5245.0,-,-
2025-04-11,2025-04,1,-1,15.5,1.8,782,0.12,50.0,0.83,0.0,5261.5,-,-
2025-04-11,2025-04,1,1,13.75,3.9,1248,0.15,91.0,0.84,0.0,5246.0,-,-
2025-04-11,2025-04,1,-1,13.25,1.8,682,0.19,51.0,0.83,0.0,5259.75,-,-
2025-04-11,2025-04,1,1,11.5,4.5,1575,0.05,137.0,0.85,0.0,5246.5,-,-
2025-04-11,2025-04,1,-1,17.75,3.6,2152,0.03,121.0,0.84,0.0,5258.0,-,-
2025-04-11,2025-04,1,1,16.0,1.2,754,0.23,47.0,0.78,0.0,5240.25,-,-
2025-04-11,2025-04,1,-1,8.75,2.6,531,0.1,61.0,0.85,0.0,5256.25,-,-
2025-04-11,2025-04,1,1,21.75,13.6,3882,0.07,178.0,0.83,0.0,5247.5,-,-
2025-04-11,2025-04,1,-1,10.25,2.8,681,0.12,66.0,0.82,0.0,5269.25,-,-
2025-04-11,2025-04,1,1,14.25,4.0,1012,0.06,71.0,0.86,0.0,5259.0,-,-
2025-04-11,2025-04,1,-1,24.25,7.5,1902,0.12,78.0,0.83,0.0,5273.25,-,-
2025-04-11,2025-04,2,1,13.75,4.0,1157,0.18,84.0,0.86,0.0,5249.0,-,-
2025-04-11,2025-04,2,-1,18.25,6.8,1603,0.17,88.0,0.82,0.0,5262.75,-,-
2025-04-11,2025-04,2,1,42.0,9.9,3689,0.08,88.0,0.82,0.0,5244.5,-,dP
2025-04-11,2025-04,2,-1,11.25,4.7,928,0.11,82.0,0.85,0.0,5286.5,dP,-
2025-04-11,2025-04,2,1,12.75,1.8,509,0.14,40.0,0.83,0.0,5275.25,-,-
2025-04-11,2025-04,2,-1,15.75,9.1,1911,0.05,121.0,0.83,0.0,5288.0,-,-
2025-04-11,2025-04,2,1,10.75,7.5,1315,0.09,122.0,0.86,0.0,5272.25,-,-
2025-04-11,2025-04,2,-1,16.5,8.1,2029,0.16,123.0,0.8,0.0,5283.0,-,VWAP
2025-04-11,2025-04,2,1,22.25,19.4,3728,-0.01,168.0,0.87,0.0,5266.5,VWAP,-
2025-04-11,2025-04,3,-1,9.0,1.9,402,0.09,45.0,0.82,0.0,5288.75,-,-
2025-04-11,2025-04,3,1,34.0,3.6,1860,0.19,55.0,0.8,0.0,5279.75,-,wP
2025-04-11,2025-04,3,-1,15.75,2.1,979,0.23,62.0,0.82,0.0,5313.75,wP,-
2025-04-11,2025-04,3,1,10.75,5.5,1217,-0.0,113.0,0.85,0.0,5298.0,-,-
2025-04-11,2025-04,3,-1,16.75,6.0,1501,0.13,90.0,0.81,0.0,5308.75,-,-
2025-04-11,2025-04,3,1,11.75,6.0,1057,0.05,90.0,0.89,0.0,5292.0,-,pdC
2025-04-11,2025-04,3,-1,11.0,2.4,634,0.33,58.0,0.79,0.0,5303.75,pdC,-
2025-04-11,2025-04,3,1,9.75,0.8,154,0.16,16.0,0.87,0.0,5292.75,-,pdC
2025-04-11,2025-04,3,-1,8.25,0.4,105,0.3,13.0,0.84,0.0,5302.5,pdC,-
2025-04-11,2025-04,3,1,15.0,7.6,1217,0.03,81.0,0.85,0.0,5294.25,-,-
2025-04-11,2025-04,3,-1,10.25,4.4,707,0.2,69.0,0.77,0.0,5309.25,-,-
2025-04-11,2025-04,3,1,20.5,19.7,3328,0.09,162.0,0.85,0.0,5299.0,-,-
2025-04-11,2025-04,4,-1,13.75,10.9,1897,0.02,138.0,0.81,0.0,5319.5,-,pdC
2025-04-11,2025-04,4,1,8.5,14.9,1985,0.04,234.0,0.78,0.0,5305.75,pdC,wP
2025-04-11,2025-04,4,-1,16.25,9.6,1573,0.17,97.0,0.81,0.0,5314.25,wP,-
2025-04-11,2025-04,4,1,11.0,5.8,889,-0.05,81.0,0.86,0.0,5298.0,-,-
2025-04-11,2025-04,5,-1,15.0,9.1,1655,0.07,110.0,0.84,0.0,5309.0,-,-
2025-04-11,2025-04,5,1,23.5,6.0,1590,0.1,68.0,0.83,0.0,5294.0,-,-
2025-04-11,2025-04,5,-1,8.25,3.6,552,-0.01,67.0,0.87,0.0,5317.5,-,-
2025-04-11,2025-04,5,1,34.75,27.3,7764,0.17,223.0,0.78,0.0,5309.25,-,ONH
2025-04-11,2025-04,5,-1,13.75,3.4,1183,-0.04,86.0,0.86,0.0,5344.0,ONH,-
2025-04-11,2025-04,5,1,29.75,6.0,3666,-0.01,123.0,0.79,0.0,5330.25,-,ONH
2025-04-11,2025-04,5,-1,14.25,0.8,837,0.25,59.0,0.81,0.0,5360.0,ONH,VW2s
2025-04-11,2025-04,5,1,26.5,7.3,6569,0.2,248.0,0.76,0.0,5345.75,VW2s,ONH
2025-04-11,2025-04,6,-1,8.5,2.1,1166,0.14,137.0,0.87,0.0,5372.25,ONH,-
2025-04-11,2025-04,6,1,15.0,4.4,3016,0.13,201.0,0.78,0.0,5363.75,-,ONH
2025-04-11,2025-04,6,-1,11.75,1.9,1030,0.0,88.0,0.85,0.0,5378.75,ONH,VW2s
2025-04-11,2025-04,6,1,8.25,1.6,682,-0.01,83.0,0.86,0.0,5367.0,VW2s,-
2025-04-11,2025-04,6,-1,12.0,1.2,530,0.17,44.0,0.83,0.0,5375.25,-,-
2025-04-11,2025-04,6,1,12.25,3.2,1173,0.0,96.0,0.87,0.0,5363.25,-,-
2025-04-11,2025-04,6,-1,15.25,6.1,2540,0.09,167.0,0.82,0.0,5375.5,-,-
2025-04-11,2025-04,6,1,12.25,2.0,843,-0.01,69.0,0.87,0.0,5360.25,-,VW2s
2025-04-11,2025-04,6,-1,25.75,13.8,5808,0.06,226.0,0.85,0.0,5372.5,VW2s,-
2025-04-11,2025-04,6,1,16.75,8.5,4837,0.1,289.0,0.8,0.0,5346.75,-,-
2025-04-11,2025-04,6,-1,15.0,1.9,766,0.16,51.0,0.86,0.0,5363.5,-,-
2025-04-11,2025-04,6,1,8.25,1.2,1013,0.19,123.0,0.76,0.0,5348.5,-,-
2025-04-11,2025-04,6,-1,12.75,3.3,1169,0.1,92.0,0.87,0.0,5356.75,-,-
2025-04-11,2025-04,6,1,12.75,1.7,953,-0.01,75.0,0.87,0.0,5344.0,-,-
2025-04-11,2025-04,6,-1,14.5,3.7,1547,0.09,107.0,0.85,0.0,5356.75,-,-
2025-04-11,2025-04,7,1,10.75,0.6,349,0.15,32.0,0.89,0.0,5342.25,-,-
2025-04-11,2025-04,7,-1,31.75,9.4,5156,0.05,162.0,0.86,0.0,5353.0,-,-
2025-04-11,2025-04,7,1,13.25,1.4,900,0.15,68.0,0.87,0.0,5321.25,-,-
2025-04-11,2025-04,7,-1,10.75,0.8,632,-0.09,59.0,0.87,0.0,5334.5,-,-
2025-04-11,2025-04,7,1,18.5,1.7,1899,0.05,103.0,0.83,0.0,5323.75,-,-
2025-04-11,2025-04,7,-1,16.0,5.3,2677,0.12,167.0,0.84,0.0,5342.25,-,-
2025-04-11,2025-04,7,1,12.75,5.0,2393,0.02,188.0,0.87,0.0,5326.25,-,-
2025-04-11,2025-04,7,-1,22.5,5.7,3491,0.02,155.0,0.85,0.0,5339.0,-,wP
2025-04-11,2025-04,7,1,17.0,3.2,1664,0.07,98.0,0.86,0.0,5316.5,wP,-
2025-04-11,2025-04,7,-1,8.25,0.8,461,0.31,56.0,0.83,0.0,5333.5,-,-
2025-04-11,2025-04,7,1,21.75,4.0,2687,0.08,124.0,0.83,0.0,5325.25,-,-
2025-04-11,2025-04,7,-1,15.5,2.1,985,0.18,64.0,0.84,0.0,5347.0,-,-
2025-04-11,2025-04,7,1,11.5,2.1,768,0.12,67.0,0.87,0.0,5331.5,-,-
2025-04-11,2025-04,7,-1,13.0,3.5,1481,-0.07,114.0,0.87,0.0,5343.0,-,-
2025-04-11,2025-04,7,1,8.5,1.5,700,0.23,82.0,0.84,0.0,5330.0,-,-
2025-04-11,2025-04,7,-1,10.0,1.4,665,0.23,66.0,0.87,0.0,5338.5,-,-
2025-04-11,2025-04,7,1,9.75,0.4,179,0.16,18.0,0.91,0.0,5328.5,-,-
2025-04-11,2025-04,7,-1,13.5,1.2,624,0.24,46.0,0.86,0.0,5338.25,-,-
2025-04-11,2025-04,7,1,9.75,5.0,1805,0.04,185.0,0.87,0.0,5324.75,-,-
2025-04-11,2025-04,7,-1,43.25,5.2,7425,0.14,172.0,0.82,0.0,5334.5,-,-
2025-04-11,2025-04,8,1,9.25,0.1,404,0.01,44.0,0.8,0.0,5291.25,-,VWAP
2025-04-11,2025-04,8,-1,13.75,0.3,1507,0.13,110.0,0.78,0.0,5300.5,VWAP,dP
2025-04-11,2025-04,8,1,23.5,1.4,3789,0.05,161.0,0.81,0.0,5286.75,dP,-
2025-04-11,2025-04,8,-1,10.5,0.1,293,0.08,28.0,0.86,0.0,5310.25,-,VWAP
2025-04-11,2025-04,8,1,9.0,0.6,1551,-0.05,172.0,0.84,0.0,5299.75,VWAP,-
2025-04-11,2025-04,8,-1,18.75,0.9,1315,0.1,70.0,0.85,0.0,5308.75,-,-
2025-04-11,2025-04,8,1,36.0,2.4,3601,0.06,100.0,0.85,0.0,5290.0,-,-
2025-04-11,2025-04,8,-1,15.0,1.8,1667,0.11,111.0,0.83,0.0,5326.0,-,-
2025-04-11,2025-04,8,1,12.0,0.8,840,-0.04,70.0,0.86,0.0,5311.0,-,-
2025-04-11,2025-04,8,-1,9.25,0.3,343,0.25,37.0,0.83,0.0,5323.0,-,wP
2025-04-11,2025-04,8,1,10.25,0.7,491,0.08,48.0,0.89,0.0,5313.75,wP,-
2025-04-11,2025-04,8,-1,12.0,2.9,2072,0.01,173.0,0.9,0.0,5324.0,-,-
2025-04-11,2025-04,8,1,8.0,0.3,302,-0.01,38.0,0.85,0.0,5312.0,-,-
2025-04-11,2025-04,8,-1,39.75,11.9,9855,0.05,248.0,0.85,0.0,5320.0,-,-
2025-04-11,2025-04,8,1,15.25,2.1,2085,0.22,137.0,0.83,0.0,5280.25,-,-
2025-04-11,2025-04,8,-1,30.25,9.3,6169,0.06,204.0,0.84,0.0,5295.5,-,-
2025-04-11,2025-04,8,1,14.5,2.5,2021,0.04,139.0,0.86,0.0,5265.25,-,-
2025-04-11,2025-04,8,-1,21.25,4.8,4489,0.08,211.0,0.83,0.0,5279.75,-,-
2025-04-11,2025-04,8,1,17.75,2.5,1675,0.16,94.0,0.83,0.0,5258.5,-,-
2025-04-11,2025-04,8,-1,8.75,1.3,558,0.11,64.0,0.89,0.0,5276.25,-,-
2025-04-11,2025-04,8,1,8.0,1.1,336,0.15,42.0,0.9,0.0,5267.5,-,-
2025-04-11,2025-04,8,-1,10.25,1.1,567,0.21,55.0,0.85,0.0,5275.5,-,-
2025-04-11,2025-04,8,1,11.0,1.1,608,0.08,55.0,0.87,0.0,5265.25,-,-
2025-04-11,2025-04,8,-1,12.75,5.0,2686,0.08,211.0,0.84,0.0,5276.25,-,-
2025-04-11,2025-04,8,1,16.0,2.1,1296,0.08,81.0,0.87,0.0,5263.5,-,-
2025-04-11,2025-04,8,-1,9.5,1.2,662,0.08,70.0,0.86,0.0,5279.5,-,-
2025-04-11,2025-04,8,1,15.0,3.0,1608,0.07,107.0,0.87,0.0,5270.0,-,dP
2025-04-11,2025-04,9,-1,14.25,3.9,2184,0.08,153.0,0.86,0.0,5285.0,dP,-
2025-04-11,2025-04,9,1,12.0,2.0,1090,0.12,91.0,0.85,0.0,5270.75,-,-
2025-04-11,2025-04,9,-1,16.0,2.5,1012,0.09,63.0,0.86,0.0,5282.75,-,-
2025-04-11,2025-04,9,1,26.5,5.2,3221,0.05,122.0,0.8,0.0,5266.75,-,-
2025-04-11,2025-04,9,-1,16.5,6.2,2907,-0.05,176.0,0.84,0.0,5293.25,-,-
2025-04-11,2025-04,9,1,12.75,3.3,1277,0.04,100.0,0.82,0.0,5276.75,-,-
2025-04-11,2025-04,9,-1,8.25,1.4,929,-0.06,113.0,0.8,0.0,5289.5,-,-
2025-04-11,2025-04,9,1,13.0,1.1,364,0.07,28.0,0.86,0.0,5281.25,-,-
2025-04-11,2025-04,9,-1,10.5,2.6,1312,0.1,125.0,0.83,0.0,5294.25,-,dP
2025-04-11,2025-04,9,1,20.75,6.5,4176,-0.0,201.0,0.84,0.0,5283.75,dP,pdC
2025-04-11,2025-04,9,-1,11.0,2.3,1578,0.02,143.0,0.83,0.0,5304.5,pdC,-
2025-04-11,2025-04,9,1,24.25,8.1,4905,0.07,202.0,0.8,0.0,5293.5,-,-
2025-04-11,2025-04,9,-1,14.25,2.9,1188,0.05,83.0,0.83,0.0,5317.75,-,pdC
2025-04-11,2025-04,9,1,37.75,6.2,6921,-0.04,183.0,0.77,0.0,5303.5,pdC,-
2025-04-11,2025-04,9,-1,13.0,1.5,1176,0.15,90.0,0.81,0.0,5341.25,-,-
2025-04-11,2025-04,9,1,18.25,2.8,2583,0.11,142.0,0.79,0.0,5328.25,-,-
2025-04-11,2025-04,10,-1,15.25,1.7,977,0.19,64.0,0.83,0.0,5346.5,-,-
2025-04-11,2025-04,10,1,9.25,2.1,930,0.03,101.0,0.86,0.0,5331.25,-,-
2025-04-11,2025-04,10,-1,12.75,3.6,1410,0.06,111.0,0.83,0.0,5340.5,-,-
2025-04-11,2025-04,10,1,13.5,1.2,679,0.13,50.0,0.82,0.0,5327.75,-,-
2025-04-11,2025-04,10,-1,15.0,3.1,1379,0.22,92.0,0.79,0.0,5341.25,-,-
2025-04-11,2025-04,10,1,10.0,0.7,367,0.28,37.0,0.8,0.0,5326.25,-,-
2025-04-11,2025-04,10,-1,9.0,0.8,714,-0.1,79.0,0.85,0.0,5336.25,-,-
2025-04-11,2025-04,10,1,10.0,1.1,921,0.09,92.0,0.82,0.0,5327.25,-,-
2025-04-11,2025-04,10,-1,8.0,2.2,881,-0.1,110.0,0.87,0.0,5337.25,-,-
2025-04-11,2025-04,10,1,19.5,8.8,3449,0.13,177.0,0.83,0.0,5329.25,-,-
2025-04-11,2025-04,10,-1,9.0,1.3,473,0.17,53.0,0.85,0.0,5348.75,-,-
2025-04-11,2025-04,10,1,14.0,2.2,1318,0.11,94.0,0.81,0.0,5339.75,-,-
2025-04-11,2025-04,10,-1,10.75,2.0,498,0.03,46.0,0.88,0.0,5353.75,-,-
2025-04-11,2025-04,10,1,15.25,4.5,1521,0.11,100.0,0.8,0.0,5343.0,-,-
2025-04-11,2025-04,10,-1,24.25,9.6,4884,0.08,201.0,0.81,0.0,5358.25,-,-
2025-04-11,2025-04,10,1,11.0,1.0,1000,-0.01,91.0,0.83,0.0,5334.0,-,-
2025-04-11,2025-04,10,-1,16.75,4.4,1773,0.1,106.0,0.86,0.0,5345.0,-,-
2025-04-11,2025-04,10,1,21.0,4.5,3381,0.01,161.0,0.8,0.0,5328.25,-,-
2025-04-11,2025-04,10,-1,14.0,5.0,2346,-0.04,168.0,0.84,0.0,5349.25,-,-
2025-04-11,2025-04,11,1,10.25,0.9,725,0.26,71.0,0.81,0.0,5335.25,-,-
2025-04-11,2025-04,11,-1,12.0,1.4,547,-0.07,46.0,0.9,0.0,5345.5,-,-
2025-04-11,2025-04,11,1,14.75,8.2,2950,0.04,200.0,0.87,0.0,5333.5,-,-
2025-04-11,2025-04,11,-1,35.75,8.8,4491,0.07,126.0,0.83,0.0,5348.25,-,-
2025-04-11,2025-04,11,1,8.5,1.7,804,0.2,95.0,0.83,0.0,5312.5,-,-
2025-04-11,2025-04,11,-1,12.5,1.6,976,0.1,78.0,0.82,0.0,5321.0,-,-
2025-04-11,2025-04,11,1,14.5,4.0,1771,0.24,122.0,0.83,0.0,5308.5,-,-
2025-04-11,2025-04,11,-1,18.25,11.9,7418,0.06,406.0,0.82,0.0,5323.0,-,"pdC,VWAP"
2025-04-11,2025-04,11,1,12.5,2.5,2039,0.15,163.0,0.81,0.0,5304.75,"pdC,VWAP",-
2025-04-11,2025-04,11,-1,10.5,1.7,606,0.28,58.0,0.82,0.0,5317.25,-,-
2025-04-11,2025-04,11,1,8.5,2.1,554,0.05,65.0,0.89,0.0,5306.75,-,wP
2025-04-11,2025-04,11,-1,19.25,6.5,3278,0.12,170.0,0.8,0.0,5315.25,wP,-
2025-04-11,2025-04,11,1,31.25,4.7,3819,0.3,122.0,0.77,0.0,5296.0,-,-
2025-04-11,2025-04,11,-1,10.5,0.3,373,0.25,36.0,0.85,0.0,5327.25,-,-
2025-04-11,2025-04,11,1,13.75,0.9,872,0.17,63.0,0.85,0.0,5316.75,-,-
2025-04-11,2025-04,11,-1,10.5,1.1,847,-0.03,81.0,0.86,0.0,5330.5,-,-
2025-04-11,2025-04,11,1,8.0,1.2,806,0.04,101.0,0.85,0.0,5320.0,-,-
2025-04-11,2025-04,12,-1,12.5,2.5,1984,0.13,159.0,0.82,0.0,5328.0,-,wP
2025-04-11,2025-04,12,1,15.25,2.5,1834,0.16,120.0,0.82,0.0,5315.5,wP,-
2025-04-11,2025-04,12,-1,14.25,8.0,2704,0.1,190.0,0.87,0.0,5330.75,-,wP
2025-04-11,2025-04,12,1,12.75,4.0,1469,-0.01,115.0,0.9,0.0,5316.5,wP,-
2025-04-11,2025-04,12,-1,11.0,2.2,1694,0.04,154.0,0.8,0.0,5329.25,-,-
2025-04-11,2025-04,12,1,8.75,1.9,667,0.11,76.0,0.86,0.0,5318.25,-,-
2025-04-11,2025-04,12,-1,13.5,3.5,1857,0.07,138.0,0.86,0.0,5327.0,-,wP
2025-04-11,2025-04,12,1,25.0,5.4,3616,0.12,145.0,0.79,0.0,5313.5,wP,-
2025-04-11,2025-04,12,-1,9.5,0.1,411,0.07,43.0,0.81,0.0,5338.5,-,-
2025-04-11,2025-04,12,1,8.25,0.2,487,0.16,59.0,0.8,0.0,5329.0,-,-
2025-04-11,2025-04,12,-1,13.75,0.6,846,0.16,62.0,0.81,0.0,5337.25,-,-
2025-04-11,2025-04,12,1,12.5,0.3,487,0.11,39.0,0.81,0.0,5323.5,-,-
