day,sym,side,fills,sz,lvl,t,thru,rng
2025-04-04,ESM5,B,19,45,5169.25,17:01:46,0.168,197.75
2025-04-04,ESM5,A,18,100,5185.5,17:02:49,0.021,197.75
2025-04-04,ESM5,A,35,96,5188.0,17:02:59,0.009,197.75
2025-04-04,ESM5,B,24,60,5185.5,17:03:21,0.25,197.75
2025-04-04,ESM5,B,51,138,5186.75,17:03:22,0.257,197.75
2025-04-04,ESM5,A,22,75,5187.25,17:03:27,-0.003,197.75
2025-04-04,ESM5,B,19,38,5170.5,17:06:29,0.174,197.75
2025-04-04,ESM5,B,39,177,5171.0,17:08:03,0.177,197.75
2025-04-04,ESM5,B,21,33,5165.25,17:09:07,0.148,197.75
2025-04-04,ESM5,B,15,100,5167.25,17:09:42,0.158,197.75
2025-04-04,ESM5,B,20,100,5159.25,17:11:15,0.118,197.75
2025-04-04,ESM5,B,83,123,5159.5,17:11:15,0.119,197.75
2025-04-04,ESM5,B,38,300,5155.0,17:12:42,0.096,197.75
2025-04-04,ESM5,B,24,100,5150.0,17:13:15,0.071,197.75
2025-04-04,ESM5,B,114,500,5150.0,17:14:54,0.071,197.75
2025-04-04,ESM5,B,36,142,5153.5,17:13:29,0.088,197.75
2025-04-04,ESM5,B,16,59,5151.5,17:14:10,0.078,197.75
2025-04-04,ESM5,A,15,120,5149.0,17:14:56,0.231,197.75
2025-04-04,ESM5,A,83,643,5147.5,17:15:51,0.239,197.75
2025-04-04,ESM5,A,15,21,5147.25,17:15:56,0.24,197.75
2025-04-04,ESM5,B,55,80,5146.75,17:15:59,0.054,197.75
2025-04-04,ESM5,B,19,43,5146.0,17:16:02,0.051,197.75
2025-04-04,ESM5,B,27,100,5140.0,17:16:23,0.02,197.75
2025-04-04,ESM5,A,22,48,5140.75,17:16:28,0.273,197.75
2025-04-04,ESM5,B,27,33,5140.5,17:16:59,0.023,197.75
2025-04-04,ESM5,A,20,36,5140.75,17:17:14,0.273,197.75
2025-04-04,ESM5,A,15,55,5141.0,17:18:25,0.293,197.75
2025-04-04,ESM5,B,25,55,5142.0,17:19:14,-0.024,197.75
2025-04-04,ESM5,A,25,55,5144.75,17:19:28,0.279,197.75
2025-04-04,ESM5,B,29,138,5154.25,17:21:26,0.02,197.75
2025-04-04,ESM5,A,89,698,5151.5,17:21:31,0.245,197.75
2025-04-04,ESM5,B,16,25,5159.5,17:23:58,0.047,197.75
2025-04-04,ESM5,B,18,33,5157.75,17:24:04,0.038,197.75
2025-04-04,ESM5,B,36,88,5169.75,17:25:52,0.099,197.75
2025-04-04,ESM5,B,38,125,5170.75,17:25:47,0.104,197.75
2025-04-04,ESM5,A,16,59,5168.5,17:26:59,0.159,197.75
2025-04-04,ESM5,A,15,50,5167.25,17:27:19,0.166,197.75
2025-04-04,ESM5,B,26,100,5168.0,17:27:50,0.09,197.75
2025-04-04,ESM5,B,45,125,5167.0,17:28:04,0.085,197.75
2025-04-04,ESM5,B,37,117,5163.25,17:28:57,0.066,197.75
2025-04-04,ESM5,B,53,118,5164.5,17:30:00,0.072,197.75
2025-04-04,ESM5,A,17,38,5159.25,17:30:27,0.254,197.75
2025-04-04,ESM5,B,38,65,5158.75,17:30:31,0.043,197.75
2025-04-04,ESM5,B,20,75,5152.0,17:31:33,0.001,197.75
2025-04-04,ESM5,B,16,93,5152.5,17:31:50,0.004,197.75
2025-04-04,ESM5,A,35,124,5165.25,17:32:58,0.238,197.75
2025-04-04,ESM5,A,16,41,5163.0,17:33:33,0.249,197.75
2025-04-04,ESM5,A,16,50,5168.0,17:35:09,0.224,197.75
2025-04-04,ESM5,A,19,50,5174.75,17:35:37,0.19,197.75
2025-04-04,ESM5,B,51,93,5175.0,17:35:41,0.001,197.75
2025-04-04,ESM5,B,18,25,5184.0,17:36:24,0.047,197.75
2025-04-04,ESM5,B,28,72,5181.25,17:36:42,0.033,197.75
2025-04-04,ESM5,A,21,50,5183.0,17:37:01,0.148,197.75
2025-04-04,ESM5,B,16,26,5176.5,17:37:22,0.003,197.75
2025-04-04,ESM5,A,16,20,5180.75,17:37:42,0.159,197.75
2025-04-04,ESM5,B,15,61,5186.25,17:37:59,0.052,197.75
2025-04-04,ESM5,A,16,40,5182.75,17:39:27,0.149,197.75
2025-04-04,ESM5,B,28,79,5185.75,17:39:39,0.049,197.75
2025-04-04,ESM5,A,18,50,5186.75,17:40:06,0.129,197.75
2025-04-04,ESM5,A,18,50,5186.75,17:41:07,0.129,197.75
2025-04-04,ESM5,B,17,74,5191.5,17:42:40,0.105,197.75
2025-04-04,ESM5,B,15,21,5190.5,17:42:40,0.1,197.75
2025-04-04,ESM5,A,16,50,5191.25,17:42:51,0.106,197.75
2025-04-04,ESM5,B,279,800,5187.0,17:43:50,0.082,197.75
2025-04-04,ESM5,B,30,86,5187.25,17:43:47,0.083,197.75
2025-04-04,ESM5,B,35,200,5189.5,17:43:45,0.095,197.75
2025-04-04,ESM5,B,17,50,5180.0,17:45:38,0.09,197.75
2025-04-04,ESM5,A,20,100,5187.0,17:46:27,0.128,197.75
2025-04-04,ESM5,B,28,79,5185.25,17:46:59,0.128,197.75
2025-04-04,ESM5,A,17,100,5186.0,17:46:58,0.133,197.75
2025-04-04,ESM5,A,22,200,5195.0,17:48:50,0.087,197.75
2025-04-04,ESM5,B,21,63,5198.0,17:48:54,0.221,197.75
2025-04-04,ESM5,A,26,89,5197.25,17:49:00,0.076,197.75
2025-04-04,ESM5,B,28,50,5197.0,17:49:17,0.217,197.75
2025-04-04,ESM5,A,18,50,5199.25,17:49:41,0.066,197.75
2025-04-04,ESM5,A,26,100,5200.0,18:00:00,0.062,197.75
2025-04-04,ESM5,A,24,346,5200.0,18:00:00,0.062,197.75
2025-04-04,ESM5,A,59,250,5200.0,18:00:00,0.062,197.75
2025-04-04,ESM5,A,19,119,5185.0,17:52:56,0.138,197.75
2025-04-04,ESM5,B,21,42,5184.0,17:55:21,0.201,197.75
2025-04-04,ESM5,A,19,31,5181.25,17:55:32,0.157,197.75
2025-04-04,ESM5,B,18,53,5187.75,17:56:56,0.229,197.75
2025-04-04,ESM5,B,16,30,5188.25,17:57:00,0.253,197.75
2025-04-04,ESM5,B,24,72,5190.5,17:57:04,0.264,197.75
2025-04-04,ESM5,B,44,100,5205.0,18:00:49,0.338,197.75
2025-04-04,ESM5,B,22,55,5205.75,18:00:48,0.341,197.75
2025-04-04,ESM5,B,24,60,5206.5,18:01:44,0.369,197.75
2025-04-04,ESM5,B,20,57,5207.75,18:01:55,0.375,197.75
2025-04-04,ESM5,B,16,42,5204.0,18:02:03,0.368,197.75
2025-04-04,ESM5,B,19,411,5208.25,18:02:37,0.389,197.75
2025-04-04,ESM5,A,30,100,5205.5,18:03:37,0.006,197.75
2025-04-04,ESM5,B,46,206,5199.0,18:05:16,0.343,197.75
2025-04-04,ESM5,B,67,342,5202.25,18:05:13,0.359,197.75
2025-04-04,ESM5,A,48,128,5190.0,18:06:01,0.037,197.75
2025-04-04,ESM5,A,16,40,5190.0,18:06:01,0.037,197.75
2025-04-04,ESM5,B,80,123,5194.75,18:07:10,0.364,197.75
2025-04-04,ESM5,A,33,49,5195.75,18:07:18,-0.054,197.75
2025-04-04,ESM5,A,16,150,5184.0,18:07:57,0.005,197.75
2025-04-04,ESM5,A,23,80,5183.75,18:08:36,-0.003,197.75
2025-04-04,ESM5,A,16,39,5177.0,18:10:14,0.023,197.75
2025-04-04,ESM5,B,16,21,5172.5,18:13:24,0.311,197.75
2025-04-04,ESM5,B,23,99,5173.25,18:14:16,0.332,197.75
2025-04-04,ESM5,B,21,60,5168.0,18:14:54,0.306,197.75
2025-04-04,ESM5,A,17,100,5169.0,18:14:41,0.001,197.75
2025-04-04,ESM5,A,16,100,5169.25,18:14:50,0.0,197.75
2025-04-04,ESM5,A,21,200,5165.25,18:15:30,0.0,197.75
2025-04-04,ESM5,B,28,136,5160.0,18:17:18,0.265,197.75
2025-04-04,ESM5,B,19,65,5160.0,18:17:27,0.265,197.75
2025-04-04,ESM5,A,81,200,5157.0,18:18:29,0.01,197.75
2025-04-04,ESM5,B,39,77,5154.0,18:20:43,0.235,197.75
2025-04-04,ESM5,A,25,182,5153.0,18:20:49,0.03,197.75
2025-04-04,ESM5,B,21,115,5156.5,18:21:12,0.248,197.75
2025-04-04,ESM5,A,17,172,5159.0,18:21:14,-0.015,197.75
2025-04-04,ESM5,A,62,123,5154.5,18:21:45,0.008,197.75
2025-04-04,ESM5,A,36,100,5149.75,18:22:06,0.032,197.75
2025-04-04,ESM5,A,30,153,5147.75,18:22:27,0.042,197.75
2025-04-04,ESM5,A,20,100,5150.75,18:23:29,0.025,197.75
2025-04-04,ESM5,B,17,93,5153.75,18:23:44,0.234,197.75
2025-04-04,ESM5,B,19,84,5155.5,18:24:05,0.243,197.75
2025-04-04,ESM5,A,18,22,5152.0,18:24:22,-0.015,197.75
2025-04-04,ESM5,B,18,40,5147.25,18:24:47,0.201,197.75
2025-04-04,ESM5,B,16,100,5140.0,18:27:10,0.164,197.75
2025-04-04,ESM5,B,15,100,5140.0,18:27:11,0.164,197.75
2025-04-04,ESM5,A,36,177,5140.0,18:27:43,0.029,197.75
2025-04-04,ESM5,A,56,139,5143.25,18:28:12,0.013,197.75
2025-04-04,ESM5,B,16,60,5142.0,18:29:19,0.174,197.75
2025-04-04,ESM5,A,53,275,5142.5,18:31:11,0.005,197.75
2025-04-04,ESM5,B,15,40,5136.25,18:31:39,0.145,197.75
2025-04-04,ESM5,A,19,280,5134.25,18:32:09,0.047,197.75
2025-04-04,ESM5,B,20,40,5141.0,18:33:15,0.169,197.75
2025-04-04,ESM5,A,18,200,5141.5,18:33:22,0.008,197.75
2025-04-04,ESM5,A,25,200,5136.5,18:36:10,0.029,197.75
2025-04-04,ESM5,A,25,66,5132.25,18:36:23,0.051,197.75
2025-04-04,ESM5,B,19,27,5128.75,18:36:37,0.107,197.75
2025-04-04,ESM5,B,43,100,5124.0,18:37:31,0.083,197.75
2025-04-04,ESM5,B,15,60,5123.0,18:37:39,0.078,197.75
2025-04-04,ESM5,B,80,333,5123.0,18:38:19,0.078,197.75
2025-04-04,ESM5,A,15,89,5123.25,18:38:00,0.096,197.75
2025-04-04,ESM5,A,23,200,5125.75,18:38:12,0.083,197.75
2025-04-04,ESM5,A,104,755,5122.75,18:38:55,0.099,197.75
2025-04-04,ESM5,A,20,104,5124.75,18:39:08,0.088,197.75
2025-04-04,ESM5,B,15,122,5129.0,18:39:16,0.109,197.75
2025-04-04,ESM5,A,30,191,5128.25,18:39:31,0.071,197.75
2025-04-04,ESM5,A,22,130,5126.75,18:39:38,0.078,197.75
2025-04-04,ESM5,B,17,76,5118.0,18:40:34,0.053,197.75
2025-04-04,ESM5,A,15,63,5115.75,18:41:04,0.148,197.75
2025-04-04,ESM5,A,23,200,5120.5,18:41:50,0.124,197.75
2025-04-04,ESM5,A,21,200,5123.75,18:42:47,0.125,197.75
2025-04-04,ESM5,B,17,21,5119.0,18:43:04,0.058,197.75
2025-04-04,ESM5,A,29,61,5111.75,18:43:44,0.206,197.75
2025-04-04,ESM5,B,19,500,5110.0,18:44:27,0.009,197.75
2025-04-04,ESM5,A,19,56,5111.0,18:45:04,0.245,197.75
2025-04-04,ESM5,A,24,100,5110.25,18:45:37,0.249,197.75
2025-04-04,ESM5,B,21,40,5114.5,18:46:47,-0.009,197.75
2025-04-04,ESM5,B,30,50,5127.75,18:47:48,0.058,197.75
2025-04-04,ESM5,A,15,25,5129.25,18:47:53,0.153,197.75
2025-04-04,ESM5,A,118,333,5133.75,18:51:59,0.13,197.75
2025-04-04,ESM5,A,42,300,5131.5,18:49:59,0.142,197.75
2025-04-04,ESM5,A,19,156,5125.25,18:50:21,0.173,197.75
2025-04-04,ESM5,A,24,80,5127.0,18:50:54,0.164,197.75
2025-04-04,ESM5,B,37,100,5131.25,18:51:12,0.076,197.75
2025-04-04,ESM5,A,16,38,5131.5,18:51:21,0.142,197.75
2025-04-04,ESM5,A,15,39,5132.5,18:51:51,0.137,197.75
2025-04-04,ESM5,A,33,100,5140.75,18:52:36,0.133,197.75
2025-04-04,ESM5,A,29,200,5135.0,18:54:45,0.162,197.75
2025-04-04,ESM5,A,52,100,5135.75,18:54:49,0.158,197.75
2025-04-04,ESM5,B,19,100,5135.25,18:55:35,0.096,197.75
2025-04-04,ESM5,A,18,67,5134.5,18:55:53,0.187,197.75
2025-04-04,ESM5,A,19,80,5136.0,18:56:46,0.19,197.75
2025-04-04,ESM5,A,15,100,5136.0,18:57:41,0.19,197.75
2025-04-04,ESM5,A,19,100,5136.5,18:57:44,0.187,197.75
2025-04-04,ESM5,A,25,86,5130.25,18:58:17,0.219,197.75
2025-04-04,ESM5,B,19,100,5125.0,18:59:01,0.044,197.75
2025-04-04,ESM5,B,22,60,5130.5,18:59:52,0.072,197.75
2025-04-04,ESM5,B,16,20,5131.5,19:00:40,0.077,197.75
2025-04-04,ESM5,B,32,200,5122.5,19:01:23,0.032,197.75
2025-04-04,ESM5,B,57,92,5122.75,19:01:37,0.033,197.75
2025-04-04,ESM5,B,20,100,5126.0,19:04:50,0.049,197.75
2025-04-04,ESM5,A,15,41,5127.5,19:05:00,0.33,197.75
2025-04-04,ESM5,B,21,49,5120.5,19:06:34,0.009,197.75
2025-04-04,ESM5,B,20,78,5123.75,19:07:32,-0.008,197.75
2025-04-04,ESM5,B,40,82,5125.5,19:07:46,0.001,197.75
2025-04-04,ESM5,A,16,25,5127.5,19:08:50,0.33,197.75
2025-04-04,ESM5,A,20,200,5131.75,19:09:31,0.308,197.75
2025-04-04,ESM5,A,22,100,5132.0,19:09:33,0.307,197.75
2025-04-04,ESM5,A,21,106,5145.0,19:12:18,0.241,197.75
2025-04-04,ESM5,B,19,90,5144.25,19:11:38,0.081,197.75
2025-04-04,ESM5,B,15,41,5139.25,19:11:56,0.056,197.75
2025-04-04,ESM5,A,29,200,5140.75,19:12:09,0.263,197.75
2025-04-04,ESM5,B,25,100,5144.5,19:12:35,0.082,197.75
2025-04-04,ESM5,A,20,93,5145.0,19:12:37,0.241,197.75
2025-04-04,ESM5,A,28,61,5148.0,19:13:22,0.226,197.75
2025-04-04,ESM5,A,54,300,5149.0,19:13:36,0.221,197.75
2025-04-04,ESM5,B,17,44,5153.25,19:14:14,0.126,197.75
2025-04-04,ESM5,B,16,25,5154.0,19:15:08,0.13,197.75
2025-04-04,ESM5,A,15,100,5151.0,19:16:00,0.211,197.75
2025-04-04,ESM5,A,21,100,5150.75,19:16:04,0.212,197.75
2025-04-04,ESM5,A,29,98,5153.5,19:16:11,0.198,197.75
2025-04-04,ESM5,A,25,147,5144.0,19:17:34,0.247,197.75
2025-04-04,ESM5,B,16,92,5141.75,19:18:05,0.047,197.75
2025-04-04,ESM5,B,15,43,5140.5,19:18:08,0.04,197.75
2025-04-04,ESM5,B,18,100,5132.5,19:19:05,-0.003,197.75
2025-04-04,ESM5,A,20,200,5137.0,19:19:21,0.282,197.75
2025-04-04,ESM5,B,28,100,5133.0,19:20:00,-0.016,197.75
2025-04-04,ESM5,A,17,50,5144.0,19:20:36,0.247,197.75
2025-04-04,ESM5,A,16,50,5144.75,19:21:09,0.243,197.75
2025-04-04,ESM5,B,20,82,5149.75,19:21:28,0.097,197.75
2025-04-04,ESM5,B,36,123,5152.25,19:21:38,0.11,197.75
2025-04-04,ESM5,B,28,178,5153.25,19:21:52,0.115,197.75
2025-04-04,ESM5,B,23,80,5151.0,19:21:56,0.104,197.75
2025-04-04,ESM5,B,24,81,5151.0,19:21:56,0.104,197.75
2025-04-04,ESM5,B,25,77,5148.5,19:22:12,0.128,197.75
2025-04-04,ESM5,B,20,74,5147.75,19:22:16,0.124,197.75
2025-04-04,ESM5,B,26,72,5152.25,19:22:26,0.147,197.75
2025-04-04,ESM5,B,32,90,5152.25,19:22:27,0.147,197.75
2025-04-04,ESM5,B,39,210,5155.75,19:22:36,0.164,197.75
2025-04-04,ESM5,B,17,66,5165.25,19:22:56,0.212,197.75
2025-04-04,ESM5,B,19,40,5161.0,19:23:19,0.225,197.75
2025-04-04,ESM5,B,15,38,5157.25,19:23:39,0.206,197.75
2025-04-04,ESM5,A,24,133,5156.25,19:24:08,0.185,197.75
2025-04-04,ESM5,A,16,81,5154.5,19:24:11,0.193,197.75
2025-04-04,ESM5,B,34,146,5160.75,19:24:26,0.235,197.75
2025-04-04,ESM5,B,69,213,5162.5,19:24:27,0.244,197.75
2025-04-04,ESM5,B,17,79,5165.0,19:24:29,0.257,197.75
2025-04-04,ESM5,A,27,59,5163.5,19:24:43,0.148,197.75
2025-04-04,ESM5,B,15,47,5163.0,19:24:46,0.247,197.75
2025-04-04,ESM5,B,21,131,5165.5,19:24:52,0.259,197.75
2025-04-04,ESM5,B,22,44,5163.5,19:24:55,0.249,197.75
2025-04-04,ESM5,B,22,50,5162.25,19:25:13,0.284,197.75
2025-04-04,ESM5,B,15,36,5168.25,19:25:29,0.315,197.75
2025-04-04,ESM5,A,54,151,5171.5,19:25:48,0.107,197.75
2025-04-04,ESM5,A,20,166,5158.75,19:26:46,0.172,197.75
2025-04-04,ESM5,A,28,200,5155.0,19:27:11,0.191,197.75
2025-04-04,ESM5,A,64,235,5152.0,19:27:28,0.206,197.75
2025-04-04,ESM5,B,41,265,5163.5,19:27:54,0.306,197.75
2025-04-04,ESM5,A,19,64,5155.25,19:30:06,0.19,197.75
2025-04-04,ESM5,A,25,100,5160.0,19:30:17,0.166,197.75
2025-04-04,ESM5,A,22,50,5165.0,19:31:10,0.14,197.75
2025-04-04,ESM5,B,26,61,5166.5,19:31:13,0.321,197.75
2025-04-04,ESM5,A,44,80,5174.0,19:32:05,0.095,197.75
2025-04-04,ESM5,A,16,26,5174.0,19:32:02,0.095,197.75
2025-04-04,ESM5,B,26,35,5173.0,19:32:28,0.354,197.75
2025-04-04,ESM5,A,15,50,5175.0,19:32:31,0.09,197.75
2025-04-04,ESM5,A,15,100,5175.5,19:32:31,0.087,197.75
2025-04-04,ESM5,B,16,100,5175.75,19:33:03,0.368,197.75
2025-04-04,ESM5,A,16,29,5182.25,19:34:31,0.053,197.75
2025-04-04,ESM5,A,16,28,5183.0,19:34:41,0.049,197.75
2025-04-04,ESM5,B,24,55,5190.75,19:35:24,0.444,197.75
2025-04-04,ESM5,A,17,30,5191.0,19:35:27,-0.024,197.75
2025-04-04,ESM5,B,16,61,5182.75,19:35:52,0.403,197.75
2025-04-04,ESM5,A,26,43,5183.5,19:35:54,0.014,197.75
2025-04-04,ESM5,A,15,30,5183.0,19:35:54,0.016,197.75
2025-04-04,ESM5,A,22,71,5178.75,19:36:06,0.038,197.75
2025-04-04,ESM5,B,15,29,5177.75,19:36:07,0.378,197.75
2025-04-04,ESM5,A,28,58,5169.75,19:37:19,0.083,197.75
2025-04-04,ESM5,A,15,250,5183.75,19:38:36,0.009,197.75
2025-04-04,ESM5,B,22,31,5176.25,19:39:42,0.37,197.75
2025-04-04,ESM5,A,17,42,5171.0,19:42:12,0.073,197.75
2025-04-04,ESM5,B,16,20,5173.0,19:44:35,0.354,197.75
2025-04-04,ESM5,A,15,20,5182.5,19:45:21,0.015,197.75
2025-04-04,ESM5,B,16,45,5183.5,19:45:46,0.407,197.75
2025-04-04,ESM5,A,16,32,5168.5,19:46:56,0.0,197.75
2025-04-04,ESM5,A,18,38,5163.25,19:47:09,-0.025,197.75
2025-04-04,ESM5,A,24,200,5160.0,19:47:28,-0.009,197.75
2025-04-04,ESM5,B,19,23,5154.0,19:48:19,0.258,197.75
2025-04-04,ESM5,A,19,100,5151.75,19:48:45,0.033,197.75
2025-04-07,ESM5,A,19,86,4935.0,13:30:27,0.22,409.25
2025-04-07,ESM5,B,35,150,4932.0,13:30:37,0.159,409.25
2025-04-07,ESM5,B,21,50,4927.0,13:31:10,0.147,409.25
2025-04-07,ESM5,B,43,72,4931.5,13:31:48,0.158,409.25
2025-04-07,ESM5,B,16,49,4934.25,13:31:47,0.164,409.25
2025-04-07,ESM5,B,36,50,4939.5,13:32:04,0.177,409.25
2025-04-07,ESM5,B,19,100,4920.0,13:32:51,0.13,409.25
2025-04-07,ESM5,A,15,15,4921.5,13:33:19,0.253,409.25
2025-04-07,ESM5,A,16,44,4925.0,13:33:24,0.244,409.25
2025-04-07,ESM5,B,30,50,4921.0,13:34:18,0.132,409.25
2025-04-07,ESM5,B,18,100,4922.0,13:35:04,0.134,409.25
2025-04-07,ESM5,B,19,120,4913.0,13:35:23,0.112,409.25
2025-04-07,ESM5,B,20,50,4910.25,13:36:04,0.106,409.25
2025-04-07,ESM5,B,21,25,4911.25,13:36:16,0.108,409.25
2025-04-07,ESM5,B,29,44,4911.25,13:36:20,0.108,409.25
2025-04-07,ESM5,B,21,100,4909.0,13:36:32,0.103,409.25
2025-04-07,ESM5,B,30,44,4905.0,13:37:00,0.093,409.25
2025-04-07,ESM5,B,17,44,4905.25,13:38:17,0.093,409.25
2025-04-07,ESM5,B,26,44,4905.25,13:38:19,0.093,409.25
2025-04-07,ESM5,A,57,146,4900.0,13:39:31,0.305,409.25
2025-04-07,ESM5,A,15,86,4893.0,13:38:42,0.323,409.25
2025-04-07,ESM5,A,15,23,4892.0,13:38:50,0.325,409.25
2025-04-07,ESM5,B,28,50,4905.0,13:40:11,0.093,409.25
2025-04-07,ESM5,A,33,222,4902.25,13:40:17,0.424,409.25
2025-04-07,ESM5,B,53,210,4900.25,13:41:39,0.081,409.25
2025-04-07,ESM5,A,17,58,4900.75,13:41:38,0.602,409.25
2025-04-07,ESM5,A,16,111,4884.25,13:42:03,0.676,409.25
2025-04-07,ESM5,A,121,176,4879.25,13:42:35,0.688,409.25
2025-04-07,ESM5,A,16,51,4879.0,13:42:38,0.689,409.25
2025-04-07,ESM5,A,28,35,4882.0,13:44:37,0.844,409.25
2025-04-07,ESM5,B,199,750,4870.0,13:43:38,0.007,409.25
2025-04-07,ESM5,A,29,100,4871.0,13:43:39,0.867,409.25
2025-04-07,ESM5,A,69,125,4877.25,13:43:59,0.852,409.25
2025-04-07,ESM5,A,125,200,4872.0,13:44:22,0.869,409.25
2025-04-07,ESM5,A,15,15,4875.0,13:44:26,0.861,409.25
2025-04-07,ESM5,B,73,260,4882.0,13:45:12,0.003,409.25
2025-04-07,ESM5,A,18,18,4881.5,13:45:51,0.883,409.25
2025-04-07,ESM5,B,28,100,4904.75,13:46:38,-0.004,409.25
2025-04-07,ESM5,B,15,22,4909.0,13:46:57,0.006,409.25
2025-04-07,ESM5,A,15,15,4911.5,13:47:06,0.916,409.25
2025-04-07,ESM5,A,19,88,4916.25,13:48:29,0.905,409.25
2025-04-07,ESM5,A,18,59,4950.0,13:51:25,0.822,409.25
2025-04-07,ESM5,B,15,20,4946.25,13:51:55,0.019,409.25
2025-04-07,ESM5,A,15,18,4943.0,13:51:57,0.839,409.25
2025-04-07,ESM5,A,15,25,4940.5,13:52:05,0.845,409.25
2025-04-07,ESM5,A,15,18,4944.5,13:52:07,0.836,409.25
2025-04-07,ESM5,B,18,39,4945.0,13:52:08,-0.02,409.25
2025-04-07,ESM5,B,44,138,4965.75,13:52:55,0.031,409.25
2025-04-07,ESM5,A,15,22,4960.0,13:53:08,0.798,409.25
2025-04-07,ESM5,A,21,22,4970.75,13:54:18,0.772,409.25
2025-04-07,ESM5,B,23,30,4971.25,13:54:18,0.023,409.25
2025-04-07,ESM5,B,20,23,4972.0,13:54:18,0.024,409.25
2025-04-07,ESM5,B,36,100,4971.25,13:54:29,0.023,409.25
2025-04-07,ESM5,A,17,24,4969.75,13:54:32,0.774,409.25
2025-04-07,ESM5,A,51,119,4970.0,13:54:39,0.773,409.25
2025-04-07,ESM5,B,50,100,4969.5,13:54:52,0.018,409.25
2025-04-07,ESM5,B,33,172,4965.75,13:55:48,-0.002,409.25
2025-04-07,ESM5,A,19,50,4984.0,13:56:40,0.739,409.25
2025-04-07,ESM5,B,17,32,4984.75,13:57:34,0.002,409.25
2025-04-07,ESM5,A,27,130,4994.0,13:58:30,0.715,409.25
2025-04-07,ESM5,A,23,96,4994.0,13:58:30,0.715,409.25
2025-04-07,ESM5,A,23,59,4994.0,13:58:30,0.715,409.25
2025-04-07,ESM5,A,15,25,4988.5,13:57:25,0.728,409.25
2025-04-07,ESM5,B,78,100,4989.5,13:58:08,0.014,409.25
2025-04-07,ESM5,A,18,50,4989.75,13:58:19,0.725,409.25
2025-04-07,ESM5,A,18,25,5007.75,13:59:13,0.681,409.25
2025-04-07,ESM5,B,76,300,5005.75,14:00:00,0.054,409.25
2025-04-07,ESM5,B,31,52,5009.5,14:00:09,0.063,409.25
2025-04-07,ESM5,B,36,55,5019.0,14:00:16,0.086,409.25
2025-04-07,ESM5,B,22,32,5024.0,14:00:22,0.098,409.25
2025-04-07,ESM5,B,95,163,5024.25,14:00:23,0.099,409.25
2025-04-07,ESM5,B,27,250,5020.75,14:00:29,0.09,409.25
2025-04-07,ESM5,B,16,90,5023.0,14:00:45,0.096,409.25
2025-04-07,ESM5,B,28,200,5022.0,14:00:55,0.093,409.25
2025-04-07,ESM5,A,26,70,5009.25,14:01:23,0.677,409.25
2025-04-07,ESM5,A,30,30,5005.0,14:01:33,0.688,409.25
2025-04-07,ESM5,A,71,200,4995.0,14:02:21,0.712,409.25
2025-04-07,ESM5,A,15,48,4989.75,14:02:27,0.725,409.25
2025-04-07,ESM5,A,18,60,4990.25,14:04:01,0.724,409.25
2025-04-07,ESM5,A,16,20,5003.75,14:04:21,0.691,409.25
2025-04-07,ESM5,A,96,153,5010.0,14:04:30,0.676,409.25
2025-04-07,ESM5,A,40,47,5000.0,14:04:57,0.7,409.25
2025-04-07,ESM5,B,21,100,4999.0,14:04:59,0.026,409.25
2025-04-07,ESM5,A,16,21,5008.5,14:07:01,0.679,409.25
2025-04-07,ESM5,B,34,100,5007.0,14:07:07,0.045,409.25
2025-04-07,ESM5,B,19,50,5002.0,14:07:29,0.033,409.25
2025-04-07,ESM5,B,35,100,4992.0,14:08:19,0.01,409.25
2025-04-07,ESM5,B,17,100,4997.0,14:09:38,0.023,409.25
2025-04-07,ESM5,B,15,100,5013.0,14:10:16,0.062,409.25
2025-04-07,ESM5,A,17,55,5025.0,14:10:23,0.639,409.25
2025-04-07,ESM5,A,18,81,5025.0,14:10:23,0.639,409.25
2025-04-07,ESM5,B,18,84,5028.0,14:10:25,0.099,409.25
2025-04-07,ESM5,A,70,750,5031.0,14:10:28,0.624,409.25
2025-04-07,ESM5,A,34,320,5040.0,14:10:33,0.602,409.25
2025-04-07,ESM5,B,22,99,5041.5,14:10:33,0.132,409.25
2025-04-07,ESM5,B,21,123,5044.75,14:10:36,0.14,409.25
2025-04-07,ESM5,A,44,807,5050.0,14:10:40,0.578,409.25
2025-04-07,ESM5,B,21,36,5049.75,14:10:41,0.152,409.25
2025-04-07,ESM5,A,15,35,5074.0,14:10:59,0.519,409.25
2025-04-07,ESM5,A,17,60,5075.0,14:10:59,0.517,409.25
2025-04-07,ESM5,B,52,95,5074.75,14:10:59,0.213,409.25
2025-04-07,ESM5,B,16,55,5080.25,14:11:01,0.227,409.25
2025-04-07,ESM5,B,24,100,5084.25,14:11:03,0.237,409.25
2025-04-07,ESM5,B,24,132,5103.0,14:11:11,0.283,409.25
2025-04-07,ESM5,B,24,42,5105.0,14:11:12,0.288,409.25
2025-04-07,ESM5,A,24,58,5112.0,14:11:17,0.426,409.25
2025-04-07,ESM5,B,20,25,5117.75,14:11:20,0.319,409.25
2025-04-07,ESM5,B,19,104,5124.0,14:11:23,0.334,409.25
2025-04-07,ESM5,A,17,81,5123.75,14:11:25,0.398,409.25
2025-04-07,ESM5,A,15,100,5121.75,14:11:35,0.403,409.25
2025-04-07,ESM5,B,15,42,5123.25,14:11:36,0.332,409.25
